SSC_CODE_2016,P_OthServ_0,P_OthServ_1_15,P_OthServ_16_24,P_OthServ_25_34,P_OthServ_35_39,P_OthServ_40,P_OthServ_41_48,P_OthServ_49over,P_OthServ_hours_NS,P_OthServ_Tot,P_ID_NS_0,P_ID_NS_1_15,P_ID_NS_16_24,P_ID_NS_25_34,P_ID_NS_35_39,P_ID_NS_40,P_ID_NS_41_48,P_ID_NS_49over,P_ID_NS_hours_NS,P_ID_NS_Tot,P_Tot_0,P_Tot_1_15,P_Tot_16_24,P_Tot_25_34,P_Tot_35_39,P_Tot_40,P_Tot_41_48,P_Tot_49over,P_Tot_hours_NS,P_Tot_Tot
SSC41054,0,0,5,0,7,3,0,4,0,14,0,0,3,0,0,0,0,8,0,11,26,65,48,51,69,73,37,77,3,451
SSC41055,0,12,7,3,16,11,6,6,0,61,0,4,0,3,5,4,0,7,7,34,48,199,145,189,408,265,151,164,16,1593
SSC41056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41057,4,3,3,7,4,8,8,6,0,40,3,3,3,6,12,3,4,0,9,46,78,188,167,204,371,242,127,148,15,1546
SSC41058,0,0,0,3,0,3,0,3,0,11,0,3,0,0,0,0,0,0,4,8,10,37,24,28,22,41,17,55,0,234
SSC41059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC41060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,9
SSC41061,3,3,3,7,3,6,4,5,0,37,0,0,0,3,3,0,0,6,6,21,23,85,64,117,126,94,68,71,6,654
SSC41062,3,8,3,13,18,9,4,7,0,71,0,0,0,0,8,5,3,7,3,28,57,156,180,226,418,240,141,145,12,1586
SSC41063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41065,0,3,3,0,9,3,0,6,0,23,0,0,0,0,12,0,0,3,9,35,28,72,59,85,118,84,38,74,8,574
SSC41066,0,9,9,6,16,17,3,9,0,67,5,3,0,3,3,8,0,3,8,37,52,203,140,171,251,223,144,173,23,1372
SSC41067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41068,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,5,3,9,4,4,10,23,0,58
SSC41069,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,3,0,0,0,7,4,34,30,37,28,41,16,63,0,254
SSC41070,3,4,3,0,5,3,6,3,0,25,3,4,3,0,9,4,0,3,12,44,34,84,74,96,208,104,89,79,29,793
SSC41071,4,4,6,15,23,5,5,4,0,61,0,5,7,3,20,6,0,3,13,51,36,104,99,138,266,131,72,74,25,942
SSC41072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
SSC41073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,7,0,23
SSC41074,0,0,3,3,3,0,3,0,0,15,0,0,3,0,0,0,0,3,0,13,10,36,44,39,75,63,31,40,3,338
SSC41075,0,0,0,0,3,0,0,0,0,8,0,0,0,3,0,0,0,0,0,6,5,22,26,26,39,20,13,36,3,194
SSC41076,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,7,5,12,10,18,18,11,26,21,48,7,162
SSC41077,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,4,14,14,11,15,12,9,16,8,105
SSC41078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,12,8,12,14,11,11,3,15,0,86
SSC41079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,0,4,7,0,7,0,35
SSC41080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41081,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,3,3,4,8,3,13,0,41
SSC41082,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,7,12,5,10,9,10,7,17,3,76
SSC41083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5
SSC41084,0,10,6,3,4,4,8,4,0,43,0,3,3,3,6,3,0,3,6,29,35,170,126,114,187,161,98,130,18,1027
SSC41085,0,12,6,9,28,15,13,11,0,99,3,11,3,7,41,20,9,10,24,133,106,357,266,408,675,422,248,276,55,2806
SSC41086,0,7,10,0,14,14,10,6,0,63,0,5,4,5,13,11,3,5,9,57,42,159,108,182,358,184,93,107,27,1266
SSC41087,0,15,3,8,11,9,3,3,0,47,3,3,3,9,10,10,3,5,5,49,45,160,129,177,315,178,115,93,16,1223
SSC41088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,12
SSC41089,0,0,0,0,3,3,0,4,0,7,0,3,0,0,0,3,0,0,0,8,15,18,20,19,30,33,24,44,5,215
SSC41090,7,22,20,21,34,26,10,22,3,154,0,8,7,9,26,11,4,15,26,105,70,387,310,461,703,482,258,311,52,3043
SSC41091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,4,0,0,0,15
SSC41092,9,39,25,26,74,60,34,22,3,292,11,35,22,27,77,44,19,25,73,332,221,746,608,947,1863,977,556,626,163,6704
SSC41093,3,35,29,22,84,55,24,26,9,281,12,34,35,40,74,50,14,24,60,341,223,776,701,969,1989,1110,689,674,134,7271
SSC41094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SSC41095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,4,4,5,0,15,0,43
SSC41097,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,5,6,9,10,8,14,0,62
SSC41098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,15,19,3,5,10,45,6,110
SSC41099,4,0,0,3,3,5,0,3,0,21,0,0,0,0,3,0,0,0,0,14,26,45,58,68,100,81,51,100,3,521
SSC41100,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,11,9,7,15,11,4,29,4,98
SSC41101,0,14,10,3,13,4,11,4,0,50,0,5,5,6,6,3,3,8,9,49,44,196,130,174,266,163,102,111,21,1224
SSC41102,3,9,3,10,20,3,7,12,0,69,3,7,5,8,9,14,3,7,8,54,89,308,262,304,465,403,284,399,10,2519
SSC41103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,18,15,4,4,8,9,77
SSC41105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,5,7,8,4,4,22,0,54
SSC41106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,10,0,26
SSC41107,0,4,7,10,11,5,3,4,0,46,0,4,3,4,3,3,10,0,9,41,42,188,152,144,249,153,97,135,22,1178
SSC41108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,4,11,4,13,6,10,4,68
SSC41109,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,0,4,0,3,6,6,0,9,3,37
SSC41110,0,5,3,8,15,6,4,4,0,40,0,4,0,0,6,3,0,3,5,25,32,128,120,121,249,196,113,143,14,1118
SSC41111,0,0,3,4,7,10,0,4,0,33,0,3,3,0,0,0,3,0,7,19,20,138,83,101,157,140,70,84,16,802
SSC41112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,5,8,0,22,0,49
SSC41113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,0,23
SSC41114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,7,0,18
SSC41115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11
SSC41116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,7,3,22,0,42
SSC41117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,9,0,0,0,3,0,22
SSC41118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,12,4,7,5,0,4,0,37
SSC41119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41120,0,0,3,3,4,0,3,0,0,9,0,0,0,0,6,0,0,0,3,8,6,27,28,40,71,59,42,43,3,318
SSC41121,0,0,0,3,4,3,0,3,0,10,3,0,0,0,3,0,0,0,0,11,4,15,22,20,24,26,3,33,3,148
SSC41122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,34,15,23,15,5,10,10,0,121
SSC41123,0,4,7,8,19,7,3,3,0,55,0,7,3,9,15,5,4,3,11,58,48,171,122,209,395,222,108,102,25,1396
SSC41124,0,3,0,0,3,0,0,0,0,11,0,0,3,0,0,3,0,4,13,27,40,98,71,92,144,130,54,163,19,809
SSC41125,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,5,3,20,14,20,14,15,4,39,4,139
SSC41126,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,9,32,29,30,39,41,29,40,0,241
SSC41127,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,6,6,10,10,5,8,8,12,0,69
SSC41128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,7,0,16
SSC41129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,7,0,17,0,34
SSC41130,0,0,0,0,0,0,0,0,0,8,4,3,0,0,0,3,0,0,9,18,16,63,60,73,50,50,20,63,21,417
SSC41131,0,0,0,4,5,3,3,0,0,20,0,0,0,0,4,3,0,0,7,17,26,40,37,76,134,88,55,60,9,516
SSC41132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,3,4,0,10,0,32
SSC41133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,5,0,23
SSC41134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,3,8,0,19
SSC41135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,5,4,0,7,0,33
SSC41136,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,3,5,6,7,9,3,11,0,47
SSC41137,0,3,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,9,12,23,21,15,35,28,22,29,0,188
SSC41138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,14
SSC41139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,11,4,5,0,32
SSC41140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,7,3,3,6,0,21
SSC41141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,5
SSC41142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,3,3,3,13,0,39
SSC41144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,0,3,0,4,5,0,26
SSC41145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,6,5,6,3,12,3,53
SSC41146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,21,0,25
SSC41147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,7,3,3,5,3,9,3,40
SSC41148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,6,7,0,0,26
SSC41149,0,0,3,0,3,6,0,0,0,12,0,0,0,0,0,4,0,7,7,19,13,45,27,41,34,55,15,106,10,345
SSC41150,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,3,3,3,3,8,3,14,5,8,0,45
SSC41151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,3,3,10,0,26
SSC41152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,3,13,0,31
SSC41153,6,6,6,9,19,4,7,5,3,69,4,11,9,9,12,7,3,0,22,77,80,310,306,348,532,391,208,258,39,2468
SSC41154,3,11,7,5,8,10,3,6,0,60,0,5,0,0,15,12,4,7,4,46,64,194,149,212,360,274,126,170,17,1569
SSC41155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,14
SSC41156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11
SSC41157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,3,4,4,7,7,0,43
SSC41158,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,11
SSC41159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,9,0,17
SSC41160,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,4,3,3,3,3,3,3,11,0,26
SSC41161,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,4,12,18,16,3,15,19,11,25,0,116
SSC41162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,7,4,4,0,21
SSC41164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,0,18
SSC41165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,4,5,3,6,0,26
SSC41166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,7,3,6,3,3,3,3,26
SSC41167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,7,3,3,0,8,0,32
SSC41168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,4,10,8,8,0,39
SSC41169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
SSC41170,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,6,3,7,14,18,12,17,0,9,0,76
SSC41171,3,13,7,13,39,20,9,8,0,122,0,15,11,16,34,19,0,7,25,117,109,328,290,384,816,427,234,273,56,2924
SSC41172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SSC41173,0,0,0,3,7,3,0,0,0,19,3,0,3,0,0,0,0,0,3,16,20,64,55,71,113,74,49,63,6,517
SSC41174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41175,3,8,6,11,19,20,10,10,0,93,3,6,3,4,4,10,0,4,19,60,114,267,217,313,594,319,194,339,50,2402
SSC41176,3,5,6,8,16,15,9,6,0,55,3,6,3,3,8,4,4,3,27,55,74,181,156,196,372,249,131,273,47,1681
SSC41177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
SSC41178,0,0,4,0,0,3,0,0,0,10,0,0,4,0,0,3,0,0,7,15,23,51,43,54,49,50,27,99,10,399
SSC41179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41180,0,3,3,3,5,5,0,0,0,19,3,4,0,0,0,3,0,0,4,16,40,131,94,118,84,74,41,74,10,654
SSC41181,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,4,0,4,4,10,0,16,0,41
SSC41182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,20,13,24,24,14,15,22,0,131
SSC41183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5
SSC41184,0,0,0,0,0,0,0,0,0,7,0,4,0,0,3,0,0,0,0,5,16,34,26,28,37,28,20,29,6,219
SSC41185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,13
SSC41186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,0,8,0,6,0,30
SSC41187,3,43,30,34,48,53,21,29,4,264,12,23,11,23,27,28,16,18,55,212,257,866,657,893,1153,825,600,794,117,6164
SSC41188,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,8,27,41,35,49,38,42,24,46,9,314
SSC41189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,10,13,13,13,11,8,0,79
SSC41190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,0,3,0,17
SSC41191,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,16,4,9,12,13,14,17,3,88
SSC41192,0,7,9,3,7,8,0,0,0,40,0,6,3,3,3,5,3,3,4,28,48,163,143,169,250,186,125,137,20,1242
SSC41193,0,7,8,4,10,7,12,6,3,54,0,5,3,8,8,8,0,0,6,35,49,158,144,196,242,183,126,151,14,1270
SSC41194,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,10,0,8,0,27
SSC41195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,6,8,3,10,0,38
SSC41196,0,11,5,9,12,6,10,7,0,61,0,9,3,0,12,3,0,6,10,41,54,211,154,202,280,202,205,211,33,1543
SSC41197,4,3,0,0,5,6,0,0,0,23,0,0,0,0,8,6,3,0,5,21,32,119,103,113,135,90,89,46,16,740
SSC41198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,8
SSC41199,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,6,16,8,9,12,13,11,13,6,107
SSC41200,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,20,22,26,14,25,13,33,6,152
SSC41201,0,0,0,0,0,3,0,0,0,4,0,3,0,0,3,0,0,0,8,16,7,28,21,32,90,28,25,31,11,266
SSC41202,0,3,5,8,10,8,4,0,0,32,0,8,3,3,7,4,5,3,9,34,33,112,81,103,139,99,54,72,18,703
SSC41203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SSC41204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,4,6,3,3,5,14,3,55
SSC41205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41206,17,32,34,32,45,37,13,37,0,243,3,28,20,11,31,36,20,21,29,192,239,812,749,850,1352,1108,672,895,73,6750
SSC41207,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,3,7,18,7,10,6,8,22,4,84
SSC41208,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,3,3,7,3,8,16,22,10,10,8,6,86
SSC41209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SSC41210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,8,0,23
SSC41211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,12
SSC41212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,10
SSC41214,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,9,3,4,10,10,11,12,6,16,0,78
SSC41215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,10,0,23
SSC41216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,7,0,9,7,4,4,9,4,38
SSC41217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,0,0,7,7,0,3,0,42
SSC41218,0,0,9,12,8,8,3,6,0,35,3,0,0,0,9,3,0,0,4,23,28,84,70,117,211,109,79,76,12,779
SSC41219,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,8
SSC41220,0,5,0,0,3,3,0,0,0,13,0,0,0,0,4,3,0,3,5,20,25,68,36,53,89,63,29,109,17,495
SSC41221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,16
SSC41222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,13,7,8,16,11,9,17,3,89
SSC41223,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,9,11,14,10,10,0,10,0,66
SSC41224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,4,6,3,3,10,6,43
SSC41225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,10
SSC41226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,12,9,9,10,0,67
SSC41227,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,9,7,9,15,16,3,21,3,83
SSC41228,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,9,6,7,3,11,3,9,0,50
SSC41229,5,3,14,11,21,34,12,21,0,122,3,15,3,4,13,8,4,11,24,84,101,344,274,377,652,455,281,308,40,2831
SSC41230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,8,0,12,3,13,0,53
SSC41231,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,7,5,7,9,14,8,15,0,73
SSC41232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,8
SSC41233,0,0,0,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,5,7,12,16,17,28,30,42,19,37,8,215
SSC41234,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,13,11,11,11,12,12,8,7,8,99
SSC41235,0,10,3,0,15,5,0,3,3,40,0,11,5,6,12,12,6,7,12,69,66,196,173,241,338,250,142,213,37,1663
SSC41236,0,0,0,0,4,0,0,4,0,7,0,0,3,3,0,5,0,0,0,11,15,38,27,42,65,43,29,43,8,310
SSC41237,0,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,3,0,5,12,22,22,27,25,28,26,29,5,191
SSC41238,0,0,5,3,6,4,3,3,0,25,5,0,0,3,4,3,0,0,6,24,32,78,65,88,102,111,69,117,12,671
SSC41239,3,9,4,0,6,3,7,4,0,37,3,3,0,0,7,3,0,0,3,28,26,90,66,96,170,97,47,74,9,668
SSC41240,3,8,13,13,22,19,15,13,0,113,3,11,3,3,10,10,4,10,13,71,68,297,232,279,528,326,236,226,23,2221
SSC41241,4,5,3,6,10,4,9,3,0,41,0,4,0,0,6,4,5,3,4,33,37,87,106,134,209,138,99,88,13,908
SSC41242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,6,12,9,4,6,0,57
SSC41243,0,9,13,16,22,15,7,9,0,94,0,8,3,4,11,6,3,8,11,45,62,193,190,209,404,274,153,142,22,1649
SSC41244,0,10,14,8,24,10,7,6,0,79,4,3,4,9,3,7,4,7,9,48,57,206,171,228,397,261,195,185,24,1723
SSC41245,0,3,3,3,4,3,0,3,0,19,0,0,0,0,9,0,0,5,4,17,28,73,53,55,146,93,54,61,8,573
SSC41246,3,5,4,5,11,9,3,3,0,48,3,12,0,3,3,0,3,4,17,44,68,182,157,181,251,202,171,183,33,1425
SSC41247,3,3,8,6,10,7,7,0,3,40,0,4,0,3,3,4,0,0,3,16,29,112,118,120,166,154,120,119,16,956
SSC41248,0,8,3,4,4,6,0,4,0,25,0,3,0,0,0,0,0,0,4,8,11,53,38,59,80,66,41,54,4,394
SSC41249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,16
SSC41250,0,3,3,0,5,0,0,0,0,9,0,0,0,0,0,4,0,4,3,13,27,40,56,56,35,57,29,64,4,375
SSC41251,4,7,4,0,4,3,0,0,4,24,0,4,0,0,0,0,0,6,3,18,51,89,55,57,77,65,43,72,12,518
SSC41252,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,5,9,9,17,17,6,10,16,0,86
SSC41253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41254,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,10,9,12,16,19,3,22,0,101
SSC41255,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,13,5,12,8,11,10,8,0,73
SSC41256,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,3,8,18,8,12,3,0,60
SSC41257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,11
SSC41258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10
